avg_burst_time,arrival_rate,cpu_io_ratio,priority_variance,queue_length,throughput_req,best_scheduler
5,2,0.1850804636225009,3,13,low,SJF
2,25,0.7926955665696707,5,25,high,RR
1,13,0.2334484498049669,9,20,low,FCFS
19,24,0.9383729384080991,8,24,medium,Priority
1,20,0.38318905944893167,8,35,medium,SJF
6,15,0.5415728815623968,5,23,medium,RR
6,15,0.6334411441334356,8,28,medium,Priority
14,4,0.8331689207377803,6,30,high,SJF
2,4,0.24117423139100425,3,33,medium,FCFS
13,12,0.5535275739506936,8,30,high,Priority
4,2,0.9569243698066595,3,48,high,FCFS
19,3,0.9632618355329844,7,33,medium,Priority
4,6,0.47651642219859275,2,19,high,FCFS
18,15,0.8163335803908814,2,9,high,RR
15,26,0.18195817990070237,8,39,low,Priority
13,12,0.8518595907222646,1,38,high,RR
4,13,0.4752754549435938,1,15,medium,SJF
9,6,0.19163230255445932,5,29,medium,RR
10,5,0.2435958211793603,9,41,low,Priority
11,29,0.9485103886079901,1,9,low,RR
13,4,0.6711851321419003,7,11,high,FCFS
15,21,0.21470755697007587,8,9,medium,RR
16,27,0.4720036932605827,3,14,high,RR
16,21,0.8223213447226598,9,33,medium,Priority
7,12,0.9301088207017134,8,26,high,SJF
10,15,0.7526205086812016,2,43,low,RR
15,17,0.7489346511020948,3,29,high,RR
8,22,0.8370722414005454,1,46,medium,SJF
12,27,0.629421248464702,6,43,medium,SJF
9,18,0.9887221259386011,4,27,medium,RR
15,7,0.24706495695952443,1,15,medium,RR
5,25,0.49762479373033125,2,20,high,SJF
14,22,0.5223746577477211,7,23,low,Priority
10,23,0.34409493767113275,2,36,low,RR
17,23,0.8677407145137667,5,5,medium,RR
14,14,0.5055304616018143,7,43,low,Priority
15,21,0.7814399922567262,3,29,high,RR
13,8,0.5673589535498237,3,28,low,RR
2,11,0.6308208739803745,9,27,high,Priority
17,27,0.22027596083340922,9,29,low,Priority
10,7,0.6761545060337816,6,20,low,RR
2,29,0.30535294247516104,8,31,high,SJF
7,23,0.11302065891369824,3,12,high,RR
4,10,0.27180373058778556,8,36,medium,SJF
10,23,0.6357148836130194,9,45,medium,Priority
16,17,0.7675111733898061,6,9,high,RR
13,8,0.3381809432546235,4,24,low,RR
1,27,0.5622615876173057,6,6,low,RR
7,24,0.7463949222742142,4,9,medium,FCFS
8,3,0.6387481939318892,6,25,low,RR
14,25,0.6287999686407063,6,37,low,RR
10,20,0.5403161491402584,8,42,medium,Priority
11,3,0.1771816646503567,7,10,low,Priority
13,14,0.36561045010364895,4,13,low,RR
5,11,0.8116631671881306,6,35,medium,RR
13,12,0.6187662591778307,3,6,low,RR
9,23,0.8368703862659307,9,44,medium,Priority
2,14,0.14866251254273885,1,17,medium,SJF
19,28,0.15770089222347072,1,24,medium,RR
6,6,0.3385939702968215,1,18,low,SJF
3,11,0.6198176303504213,3,20,high,RR
3,23,0.6062905238723031,1,48,low,RR
9,13,0.3808509811980574,6,42,high,RR
7,29,0.42554881563257657,4,35,low,RR
9,15,0.6486821328121632,3,18,low,RR
11,6,0.5700998640563794,3,7,low,RR
1,24,0.5926673570716195,2,26,low,RR
11,6,0.13154719422678474,1,25,medium,RR
19,6,0.5339257244891314,7,46,medium,Priority
13,7,0.1665834495001104,7,17,high,Priority
17,21,0.13834469575980646,8,45,high,Priority
2,29,0.1796023912529493,4,41,high,SJF
19,28,0.5241338580208271,4,46,low,RR
4,20,0.2005594333153161,2,45,medium,SJF
12,24,0.1273393150719548,6,10,low,RR
17,21,0.2691725008912832,3,45,medium,RR
3,25,0.8626224192089068,1,6,high,RR
4,14,0.4437148488528993,7,20,medium,SJF
7,21,0.3306843541084139,7,29,high,Priority
3,14,0.4196755480859091,5,8,low,Priority
6,13,0.8453803816981111,6,13,high,RR
2,13,0.9560724990468923,1,15,low,RR
1,21,0.6890757250083785,9,13,medium,Priority
2,21,0.7344749895735729,6,9,low,RR
10,27,0.7255631994456345,2,25,medium,RR
12,6,0.1963885097143592,7,39,low,Priority
10,3,0.5901730485085827,4,13,low,RR
7,16,0.17058784074738534,9,8,medium,Priority
14,9,0.41676886361314636,9,19,high,Priority
19,6,0.9204080342357703,1,11,high,FCFS
6,23,0.43025727847751416,2,36,medium,SJF
18,23,0.3857686215270107,9,17,medium,Priority
1,8,0.5332870142007164,9,20,low,Priority
4,6,0.8599833455611628,1,23,medium,RR
8,21,0.9291690312455867,8,25,high,Priority
1,2,0.6280939217534264,7,40,high,FCFS
5,23,0.5880980322841505,3,40,high,RR
4,15,0.8410425558224381,4,38,high,RR
3,28,0.3570652626659245,1,22,low,SJF
9,20,0.5723554405067699,9,22,high,Priority
15,27,0.275143634120454,3,44,high,RR
11,28,0.554155189827034,8,46,high,Priority
9,22,0.12210353611947478,9,33,high,Priority
9,24,0.3545887507661521,7,6,low,Priority
1,6,0.1787761286951514,7,7,medium,SJF
12,20,0.49892409070631966,4,39,medium,SJF
18,3,0.6088094449264705,4,11,high,FCFS
8,2,0.5626531338889544,8,22,low,Priority
14,19,0.3584856670768163,6,13,medium,RR
8,20,0.8589704414941735,1,31,low,RR
18,14,0.829462619356899,3,8,high,RR
13,10,0.4448622294862187,9,15,medium,Priority
1,15,0.2083074660636516,6,8,medium,FCFS
2,17,0.4242798738492677,8,41,high,FCFS
6,17,0.14820312227830476,4,7,low,SJF
5,24,0.6453287679959918,3,46,high,RR
13,16,0.21359111232113648,5,32,low,RR
2,16,0.11261618358984817,6,23,low,SJF
5,22,0.4604135770497787,2,21,medium,SJF
10,4,0.7940838984872512,3,8,high,FCFS
3,27,0.6757748329228821,2,35,medium,RR
15,3,0.7774880014753831,7,40,high,FCFS
19,16,0.7054518907629993,5,39,low,RR
14,2,0.5812386612036663,9,15,medium,Priority
3,5,0.969323671715024,6,10,high,FCFS
17,27,0.7451667603885084,8,9,low,Priority
6,4,0.23379616157287422,4,12,medium,SJF
11,16,0.37760051503230535,3,46,medium,RR
9,13,0.22265030664208407,3,44,medium,RR
5,4,0.3248785029482645,8,48,medium,SJF
5,5,0.3466433236669964,3,44,low,SJF
5,6,0.477815465147422,2,13,medium,SJF
19,17,0.8867336075565964,4,22,low,RR
8,28,0.951478344795333,4,15,high,RR
5,2,0.43863493185743163,5,47,low,SJF
18,8,0.12118756877471434,2,43,high,RR
18,1,0.1430781876966551,1,20,medium,RR
7,16,0.8085701840889841,6,23,low,RR
11,24,0.6669112430486992,5,6,high,RR
16,8,0.18716272245427984,5,13,medium,RR
14,14,0.4449345138613428,6,22,medium,RR
5,10,0.8401617927454799,9,36,high,Priority
9,19,0.4702737838145665,5,11,high,RR
10,26,0.5109023287511403,5,37,low,RR
8,24,0.9185222521017269,6,33,high,RR
12,15,0.32469015066319895,7,47,low,Priority
19,11,0.7831830726718182,1,16,medium,RR
4,25,0.43916056347552895,3,41,low,Priority
16,16,0.33449563099722623,4,35,high,RR
2,5,0.27932548474378033,7,13,low,SJF
12,24,0.9469590965712944,4,16,high,RR
16,23,0.3603934618456857,5,25,high,RR
8,17,0.8454687654021976,6,10,low,RR
8,13,0.16867868198704267,9,27,high,Priority
14,11,0.3197782605744319,1,46,medium,RR
6,1,0.2569789710379134,1,11,high,FCFS
2,8,0.2582250418891035,9,40,medium,SJF
12,17,0.5276656764572845,5,9,medium,RR
15,27,0.8305426906905398,8,35,low,Priority
3,21,0.6974879638205812,4,6,medium,RR
17,12,0.6144765982414775,5,30,medium,RR
19,29,0.6301151783907624,1,38,low,RR
14,25,0.7080284326101781,4,12,medium,RR
2,19,0.47070281282801607,8,37,medium,SJF
7,10,0.8920841238697664,3,46,medium,RR
1,12,0.7938833609635404,4,45,high,RR
10,28,0.19009684625338957,3,23,high,Priority
11,24,0.19660544759475948,8,20,high,SJF
13,5,0.9042654591134773,2,16,low,RR
1,23,0.21621673475473518,7,33,high,SJF
14,17,0.5638775968885393,8,45,low,Priority
4,15,0.12933377179783215,7,10,high,SJF
2,24,0.42759486229778976,2,36,medium,SJF
18,3,0.23204689295320136,6,19,medium,RR
16,24,0.2519108429489512,1,21,medium,RR
18,23,0.6204274660070007,8,23,medium,Priority
17,22,0.5147178290343102,8,34,high,Priority
16,23,0.6756493809396555,5,22,high,RR
18,9,0.24072391587384442,1,46,high,RR
5,27,0.4807234440450903,9,35,high,SJF
6,26,0.768110371062248,7,24,medium,Priority
11,28,0.984719629172853,7,26,low,Priority
11,4,0.12051956873391718,7,32,high,FCFS
12,28,0.6605353383734544,7,24,low,RR
19,26,0.7658332442072825,2,25,low,SJF
11,19,0.9506350780174462,5,21,medium,RR
3,15,0.388180522247631,3,6,high,RR
6,3,0.6721660516944226,9,36,high,FCFS
2,1,0.35469200671966616,8,40,high,FCFS
6,27,0.6290895674651246,1,34,medium,RR
10,2,0.8263808870674733,1,42,medium,RR
18,16,0.1617211981735903,6,28,medium,RR
4,5,0.1878972476284348,6,24,low,SJF
4,22,0.722880622490753,2,23,high,RR
7,1,0.35152985256250535,3,37,high,FCFS
4,24,0.806380073723993,7,9,medium,Priority
13,20,0.7899785786639182,2,5,low,RR
7,6,0.2577481140445785,6,39,high,FCFS
11,26,0.32426402804222654,6,45,low,RR
1,6,0.9349255991843148,6,31,medium,RR
10,29,0.41684265770033396,3,24,medium,RR
8,22,0.19577424325024056,3,32,medium,RR
9,3,0.28720913175521817,2,11,medium,RR
17,25,0.6162973693004612,1,37,low,FCFS
8,19,0.7930357274563883,6,43,medium,RR
3,14,0.9562014564882333,7,19,low,Priority
9,3,0.23644867980982037,3,29,low,RR
1,17,0.20197430797314897,6,9,low,SJF
15,26,0.8989073985351183,3,6,low,RR
7,10,0.6599274483882861,1,20,high,RR
8,26,0.6918254423384167,3,49,low,RR
6,10,0.22015080652722838,1,11,medium,SJF
11,18,0.5203296784042329,4,16,high,RR
17,29,0.324887834771949,7,36,high,Priority
3,2,0.8718294939141196,7,14,medium,Priority
3,7,0.2187809815545989,3,15,low,SJF
19,13,0.6547622527782567,9,27,high,Priority
6,7,0.6238016707869607,8,29,medium,Priority
18,20,0.9657072219925443,4,28,high,RR
8,14,0.7630227309763222,7,10,high,Priority
6,12,0.9147663220644786,9,23,high,Priority
13,25,0.8628116293502075,5,45,low,RR
8,12,0.365493768379203,7,7,low,Priority
3,18,0.6471874787351066,9,28,high,Priority
1,25,0.7911439041442658,6,25,medium,RR
8,26,0.6578959248788323,2,37,low,RR
14,23,0.9175410568496722,4,11,high,RR
5,23,0.4268754959022197,5,5,high,SJF
13,7,0.40529074456116737,6,38,medium,RR
8,21,0.5612684727983431,2,27,medium,RR
14,15,0.9383652892622899,6,8,medium,RR
13,10,0.48289491645976246,8,44,low,Priority
2,20,0.9891498581664325,2,13,high,RR
10,5,0.3293915152659892,3,39,high,FCFS
19,12,0.4998478178847785,2,7,medium,RR
15,20,0.6228132760336669,4,7,high,RR
15,14,0.5093312254883525,2,43,low,RR
5,17,0.4449990601656444,8,12,low,SJF
8,21,0.6698756048792005,2,28,high,RR
15,27,0.9639830149517222,2,31,medium,RR
7,19,0.8061245158676882,7,43,high,FCFS
4,3,0.769381098552268,9,5,low,FCFS
15,4,0.4117052633722597,7,43,low,Priority
19,6,0.7958331324700594,3,11,high,FCFS
18,17,0.9005591229640466,2,9,medium,RR
13,29,0.49933491009169567,1,31,high,RR
3,18,0.4713501238123936,9,36,high,SJF
17,11,0.7473456740282688,4,25,high,RR
14,6,0.8055353452505642,2,40,high,FCFS
3,12,0.4231011362285912,8,5,low,SJF
2,26,0.6207500596938688,9,18,low,Priority
8,2,0.2945929713930208,2,10,medium,RR
7,23,0.9185775032874907,3,49,high,RR
18,11,0.9591148490319207,2,33,low,RR
16,26,0.99,9,6,medium,Priority
18,12,0.8989171087026716,5,24,high,RR
9,25,0.7839361128587082,7,11,high,Priority
18,22,0.5362886436701011,6,23,low,RR
3,7,0.8854577760137512,6,31,medium,RR
12,14,0.20065793449423555,3,5,high,RR
15,16,0.4484324319439395,4,20,medium,RR
15,7,0.36160069737144385,5,32,low,RR
9,23,0.357471664150712,3,22,low,RR
3,29,0.6854378497794769,4,25,low,RR
18,22,0.8662703399196603,1,30,low,RR
2,9,0.9001542089449631,2,9,medium,RR
14,11,0.3060875623363651,3,13,medium,RR
14,28,0.8796693477817844,3,33,low,RR
2,16,0.473551293434196,6,11,high,SJF
10,1,0.23886385215480418,3,22,high,FCFS
19,22,0.736745021745323,4,47,high,RR
10,27,0.5678132562559327,8,29,high,Priority
13,12,0.9177540215205392,8,49,high,Priority
1,25,0.7446314573823609,3,49,high,RR
15,29,0.5614432319856647,5,39,high,RR
2,2,0.48520268640089476,4,20,high,FCFS
10,14,0.848921240718825,7,12,high,Priority
18,17,0.3851766391463022,5,44,low,RR
11,29,0.2245528967310758,5,9,medium,RR
8,10,0.734302606115852,7,19,low,Priority
10,24,0.1749160758326253,4,44,low,RR
14,12,0.5059530171112715,3,22,medium,RR
1,14,0.29872670478231517,5,25,high,SJF
14,9,0.17084080448903946,4,39,low,RR
19,5,0.5657189358887705,4,28,high,Priority
5,8,0.8468738123725836,1,9,medium,RR
18,16,0.7102959609425978,4,21,low,RR
13,8,0.4473454754168863,2,10,high,RR
17,5,0.6297885704077566,7,31,low,Priority
19,8,0.6581065804808737,9,44,low,Priority
19,7,0.13537610936986574,8,19,low,Priority
4,7,0.38051982448207733,1,42,medium,SJF
13,7,0.5954627923661139,3,17,high,FCFS
17,5,0.7555811520775843,6,17,high,FCFS
15,3,0.9444457541910374,6,10,low,RR
8,19,0.587101108060749,5,48,low,SJF
15,17,0.5136900662061487,1,27,high,RR
2,28,0.340296879786928,3,13,medium,SJF
1,22,0.9137713484160038,4,12,high,RR
5,10,0.6015341075820106,3,48,low,RR
9,24,0.9520081922289823,2,18,low,RR
1,25,0.3814263281384753,3,38,medium,SJF
14,22,0.5906298678392271,1,25,low,RR
12,22,0.8206227949264837,2,43,medium,RR
2,2,0.7546137839805759,6,33,high,FCFS
10,3,0.6927006918349939,5,46,low,RR
13,25,0.19009409467339816,2,41,high,RR
1,10,0.6993270597942116,9,5,high,Priority
11,27,0.7846280930380021,9,40,high,Priority
2,6,0.23384202842941598,7,13,high,FCFS
16,25,0.4294647180955435,1,35,high,RR
4,7,0.3448826902854748,5,19,low,SJF
6,23,0.8748889627139962,9,33,high,Priority
3,20,0.7660813120957355,2,40,high,RR
11,4,0.7214889024895251,9,5,high,FCFS
13,19,0.6468222668612593,4,23,medium,RR
13,11,0.829260874991004,1,29,high,RR
13,10,0.3246701750617777,6,10,high,RR
8,24,0.7242509118137272,9,44,medium,Priority
7,19,0.12134764510434436,1,15,low,RR
10,10,0.2383254162314886,1,48,high,RR
17,7,0.7734521413658951,8,6,high,FCFS
9,27,0.5272269226049356,3,29,low,RR
14,19,0.9376860811476556,3,13,high,RR
13,22,0.7372230867440919,3,33,low,RR
3,12,0.2531458411208052,7,49,medium,SJF
13,11,0.18106656340537955,5,11,high,RR
19,11,0.874805529749721,9,24,low,Priority
18,8,0.8877096059854764,6,6,low,RR
4,19,0.4834112853384757,1,37,low,FCFS
5,26,0.5600442844173855,3,45,medium,RR
18,26,0.9462551133245906,9,46,medium,Priority
9,17,0.8170873106940825,5,48,medium,RR
16,9,0.7577023577883638,1,26,medium,RR
4,8,0.7591280154424449,1,7,low,RR
3,7,0.4071964788667048,7,31,low,SJF
17,5,0.43275354390228077,8,11,low,SJF
8,12,0.2579666054336852,9,32,medium,Priority
2,17,0.8888893393135752,4,18,high,RR
3,19,0.6362423171827916,7,42,high,Priority
1,27,0.11377576217373908,9,5,high,FCFS
5,20,0.8121793281464629,6,24,low,RR
15,11,0.9014035575514279,8,5,high,Priority
7,2,0.24334191246604353,5,20,high,FCFS
19,13,0.8588811403915494,1,46,high,RR
6,25,0.8762014978132615,3,13,low,RR
7,15,0.8167714860400106,8,34,medium,Priority
1,1,0.6164044995464345,6,44,high,FCFS
12,6,0.5309784704859792,8,42,high,FCFS
1,23,0.2950049971865635,3,38,low,Priority
16,27,0.5866558102487913,7,27,medium,Priority
11,15,0.792782518372545,7,12,low,Priority
17,23,0.47651501118026407,5,11,high,RR
6,26,0.22871836831501227,6,21,medium,SJF
16,16,0.749318413997394,7,24,high,Priority
3,14,0.14257298628058027,6,30,high,SJF
4,10,0.594522076450317,5,44,low,RR
4,16,0.41589763572712124,7,24,low,SJF
17,19,0.27999080987276853,5,8,medium,RR
6,14,0.3881309201179722,9,42,medium,SJF
9,13,0.22223024743980324,3,41,high,SJF
15,29,0.8387642257721011,8,19,high,Priority
13,27,0.946813482232342,2,27,medium,RR
12,26,0.16804564676276465,9,23,high,Priority
7,25,0.37354137897706857,2,33,low,RR
13,5,0.99,5,37,low,Priority
16,19,0.6776047115102304,3,43,medium,RR
7,24,0.9463304046291784,8,8,low,Priority
10,2,0.4484621050570758,6,16,medium,RR
12,12,0.479965122484095,4,49,high,RR
3,14,0.18046211703563986,7,42,high,SJF
18,20,0.4828660179231181,7,42,medium,Priority
19,2,0.5946727305981226,5,43,low,Priority
2,28,0.19629319393748257,4,27,medium,SJF
6,13,0.12196536857656526,7,21,low,Priority
2,17,0.20135688182488845,2,26,high,RR
9,8,0.3611376026396071,7,43,low,Priority
3,19,0.24646329465762068,5,6,medium,SJF
10,28,0.31448915579867265,1,39,low,RR
17,3,0.19718456440346005,4,6,medium,RR
16,28,0.37184451591179507,3,45,low,Priority
3,25,0.3337284308174835,8,38,low,SJF
14,1,0.2719924728853265,6,31,low,RR
11,15,0.2698550638039301,3,10,high,RR
14,6,0.9831525429725213,4,49,low,RR
4,9,0.38096734660459447,8,15,high,SJF
19,1,0.2842404811200551,2,8,low,Priority
4,28,0.24956036943279686,2,17,medium,SJF
17,24,0.99,7,26,low,Priority
8,10,0.506302555479912,2,24,high,RR
14,24,0.3846092304629301,5,26,low,RR
10,12,0.544491937832653,2,13,high,RR
4,20,0.7397962413634914,1,48,high,RR
5,2,0.6891433296892222,4,18,medium,RR
11,23,0.3541477590441449,2,8,medium,RR
2,13,0.14502978732138466,2,15,low,Priority
14,22,0.4760590285927502,9,42,low,Priority
5,11,0.9458511855015856,1,10,low,Priority
6,15,0.8179454574096717,6,7,high,RR
2,9,0.9547020433006154,9,19,high,Priority
6,9,0.4494298029325374,2,41,high,SJF
15,6,0.12458586185681843,4,8,low,RR
6,28,0.8816112562893368,8,32,low,Priority
10,17,0.2252833793763924,7,8,high,Priority
16,10,0.3388720503986074,5,39,medium,RR
19,23,0.41236694183693284,8,35,high,Priority
18,22,0.6048426041064088,6,9,low,RR
12,16,0.9098800257706964,6,23,low,RR
8,19,0.8329610562815527,9,33,high,Priority
8,10,0.11897816757222396,7,46,high,RR
6,25,0.9322903655370649,8,9,medium,Priority
11,5,0.7929826145730725,6,44,high,FCFS
4,4,0.5394919658346199,9,34,low,Priority
16,5,0.9234668851057921,8,37,medium,Priority
11,22,0.3645879440613984,5,15,low,RR
9,27,0.5390118585062107,6,19,high,RR
19,29,0.8964310514994123,3,21,medium,RR
10,9,0.9126476211801207,8,39,medium,Priority
14,7,0.6158897702543439,7,16,high,FCFS
1,18,0.1811461810355087,1,29,high,SJF
19,20,0.8729424173290675,8,17,medium,Priority
19,4,0.9381041330128366,2,5,high,FCFS
2,10,0.6628692630311098,2,35,low,RR
10,26,0.9487930837851881,8,31,low,FCFS
18,20,0.27546899818209314,6,22,low,RR
17,2,0.5090790099264824,7,10,medium,Priority
14,29,0.6935682329799715,4,13,medium,RR
16,2,0.17948866792059284,8,45,low,Priority
8,1,0.8737999175233644,6,47,low,RR
6,4,0.30932538799567927,8,31,medium,SJF
5,27,0.7027621111799597,4,47,high,FCFS
7,18,0.4045259190884404,8,46,low,Priority
6,26,0.23494666276489948,7,36,high,SJF
19,13,0.6434376849938396,8,15,high,Priority
2,27,0.9775403943453652,8,49,medium,Priority
12,8,0.8346894942912392,6,20,high,RR
14,27,0.9461796914912445,9,6,low,Priority
1,28,0.9269679079798384,3,45,medium,RR
13,23,0.43411609869466067,6,38,low,RR
17,19,0.5062757769221884,5,29,low,Priority
17,27,0.4450914442606273,7,40,high,Priority
1,7,0.7606059117075398,1,21,high,FCFS
3,3,0.7847355163067266,8,9,low,Priority
13,22,0.3579065728626967,7,44,high,Priority
16,14,0.14719186455973096,7,6,low,Priority
16,25,0.5462379459385125,5,22,high,RR
5,22,0.9419581203503987,6,49,low,RR
6,11,0.8572675005392955,5,43,medium,RR
11,27,0.4915880332935636,2,7,high,RR
15,1,0.5541564954302499,2,29,high,FCFS
10,5,0.16252882446971303,6,32,medium,RR
14,13,0.9265354020603656,7,39,high,Priority
5,25,0.3155198203536268,6,9,medium,SJF
2,27,0.7552328300277001,3,49,high,RR
15,6,0.9393258201156204,2,22,low,RR
11,16,0.6139055155876071,8,23,high,Priority
16,26,0.9298519110005665,6,38,medium,RR
5,5,0.42922323536749496,3,14,low,FCFS
5,16,0.11492447636807057,8,23,medium,SJF
10,23,0.4328859695892835,9,6,medium,Priority
17,17,0.2587768254384507,8,14,high,FCFS
15,9,0.45754134331998353,7,32,medium,Priority
4,3,0.7527296878195541,4,8,high,FCFS
9,24,0.34924131855734675,2,23,low,RR
10,23,0.28914086797849947,1,33,medium,RR
3,13,0.37155089490536447,4,20,high,Priority
4,8,0.7286928961815015,6,27,medium,RR
11,12,0.32512186717431957,7,20,low,Priority
9,18,0.18407703467189415,5,5,high,RR
5,19,0.49769131660840704,7,21,medium,SJF
13,27,0.3905433003949835,9,35,high,Priority
3,20,0.9768658782041281,8,44,medium,Priority
13,7,0.19569295806546927,7,24,low,Priority
4,4,0.435801940327021,3,7,medium,SJF
3,4,0.9099414056739396,6,19,high,FCFS
16,12,0.8971579905135193,5,35,medium,RR
3,21,0.7285185347525366,5,10,low,RR
5,9,0.9286985251525055,4,41,low,RR
17,10,0.21709435004772523,1,35,medium,RR
16,24,0.9406825340818931,9,37,high,Priority
3,6,0.3197439136602983,6,6,medium,SJF
5,11,0.8468547964161802,2,18,medium,RR
13,20,0.19279248412985972,3,16,low,RR
4,10,0.797428789905424,7,42,high,Priority
11,6,0.6470408208074784,3,25,high,FCFS
1,24,0.99,3,31,medium,SJF
19,24,0.4782460710542707,5,35,low,RR
16,15,0.3316355491399935,2,27,high,RR
10,3,0.39568694442487223,4,15,high,FCFS
3,18,0.24650393101750398,7,21,medium,SJF
9,5,0.9760979952969694,9,48,high,FCFS
4,25,0.103292508819569,4,25,high,SJF
6,9,0.8777283497813466,4,32,high,RR
17,12,0.4248688521295778,9,36,low,SJF
11,12,0.41575301999205566,1,48,high,RR
18,28,0.7932923454500268,7,26,medium,Priority
5,10,0.660024050135028,6,18,low,RR
14,12,0.2735880327926983,5,20,low,RR
19,16,0.2001703555615863,9,48,high,Priority
16,2,0.6982845409571912,6,26,low,RR
9,13,0.4166155577395452,1,46,medium,SJF
18,13,0.736964781204086,4,19,high,RR
4,6,0.7658702397568884,2,17,low,RR
6,3,0.9370224812267395,2,20,low,RR
1,11,0.7586950813605653,8,39,low,Priority
2,27,0.9213480430390896,2,17,low,RR
15,29,0.7946650127704518,5,46,medium,RR
2,8,0.45472257313032766,6,12,low,SJF
14,26,0.2437732382702837,8,47,high,Priority
10,6,0.2095361821625561,8,5,medium,Priority
17,29,0.7118871627678128,9,13,high,Priority
10,16,0.7793245067801954,2,38,medium,RR
18,1,0.879661069281339,6,41,high,Priority
15,19,0.7874286313570719,9,13,medium,RR
10,24,0.5847469483043305,4,34,medium,RR
14,22,0.1768202824330276,8,15,low,RR
5,25,0.7066011532275583,7,43,low,Priority
4,25,0.9169712201566966,1,47,low,RR
9,13,0.2563456503671974,8,33,medium,Priority
7,28,0.8859904958771103,6,35,medium,RR
15,15,0.5066202155432862,1,27,medium,RR
13,16,0.3624588349308809,1,49,high,RR
13,7,0.27923155309587583,1,44,high,FCFS
18,4,0.6254245394663458,2,30,medium,RR
8,14,0.9621463107647072,8,8,medium,Priority
14,2,0.4877737797022972,6,35,low,RR
16,21,0.7254391262868928,2,6,low,RR
18,25,0.1062507862794992,3,33,medium,RR
11,19,0.7607632935316461,3,14,medium,RR
3,24,0.41489733661661377,5,43,low,SJF
8,3,0.874348014792498,3,19,medium,Priority
15,5,0.8557672125244682,4,20,low,RR
8,10,0.1102854755923411,2,17,low,RR
7,11,0.816232890763754,7,5,low,Priority
16,15,0.8873114698858839,7,26,low,SJF
15,17,0.558150251635311,7,48,low,Priority
11,11,0.7825552156541363,9,38,medium,Priority
10,21,0.49710507462404424,5,21,medium,RR
19,7,0.17709365541389233,2,48,high,FCFS
14,10,0.6152308915520999,1,8,low,RR
4,19,0.855589230681934,8,41,medium,Priority
15,20,0.23823168373880357,2,28,low,RR
13,28,0.7375028265540464,5,48,high,RR
5,3,0.1930223438951695,2,18,medium,SJF
12,27,0.6251387274991121,5,28,high,RR
13,28,0.8554613238805451,8,30,high,Priority
15,18,0.18224143191565426,4,8,medium,RR
13,9,0.22836085288154526,8,8,low,Priority
1,15,0.6073796250784956,7,19,high,Priority
13,12,0.31946676998817236,7,45,medium,Priority
9,19,0.4003565891442109,1,28,low,RR
19,4,0.19734455981986745,1,49,medium,RR
15,29,0.3033385297912886,8,29,medium,Priority
15,26,0.7355637753847861,9,48,low,Priority
14,2,0.6421876461911804,5,18,medium,RR
1,2,0.6712940133028404,4,21,low,RR
13,17,0.8479091756417508,9,12,medium,Priority
12,9,0.25341826840587445,3,35,medium,RR
8,8,0.4325735988740274,9,49,medium,Priority
10,16,0.37204598438559483,6,46,low,RR
5,17,0.808279720203737,9,19,high,RR
16,9,0.8987141444763355,7,10,low,FCFS
19,6,0.4039414766238787,2,22,high,FCFS
4,24,0.5120612824862466,7,7,low,Priority
19,4,0.8968136716167522,1,38,high,FCFS
17,29,0.598502737796028,1,37,medium,RR
6,12,0.36870360929756874,4,37,medium,SJF
9,17,0.9118024287082863,8,43,high,Priority
11,22,0.4607032563612799,8,22,low,Priority
1,15,0.28488320534060285,6,35,medium,SJF
13,27,0.2965910904060124,3,37,medium,RR
16,15,0.794977810682372,8,19,medium,Priority
2,18,0.1742641087561934,5,16,medium,SJF
12,7,0.3944477269646568,1,6,high,FCFS
17,21,0.5327725754607798,2,14,low,RR
17,9,0.29885017935189273,5,18,medium,RR
15,25,0.20827847316271733,5,42,low,RR
9,21,0.6183369462958679,6,27,high,RR
15,14,0.9264896135675145,8,39,low,Priority
5,18,0.33237145528073997,1,24,low,SJF
7,15,0.3590614264927262,5,30,medium,RR
19,10,0.985298219514711,8,37,high,Priority
15,9,0.34695267425029486,6,25,high,RR
6,26,0.13573088568161698,6,24,low,SJF
15,29,0.7751543814705679,1,10,medium,RR
1,7,0.4799836374978437,5,13,medium,SJF
5,18,0.46212919308602507,8,23,low,SJF
9,6,0.4599500188037088,2,6,low,Priority
16,14,0.5601059692329948,8,35,low,Priority
17,1,0.17250863245237955,7,8,low,Priority
1,10,0.9170934481549864,5,49,low,RR
9,25,0.2534462973353789,9,27,low,Priority
14,8,0.43724704772898043,5,14,high,RR
4,25,0.21311324989500655,9,15,high,SJF
16,13,0.9666374216400742,7,17,high,Priority
8,4,0.3184195106267366,2,27,medium,RR
13,26,0.11043819086028041,7,23,medium,Priority
4,21,0.7987275771125119,6,31,low,RR
14,21,0.12104502919194782,4,44,high,RR
15,19,0.5932536816657193,2,45,low,Priority
12,29,0.4695629496947663,9,38,high,Priority
19,17,0.16060047213112308,5,35,medium,RR
17,28,0.5514470545107947,2,44,medium,RR
8,27,0.20793194548923463,4,48,medium,RR
6,5,0.3523379638102174,3,41,medium,SJF
19,4,0.5002598389389042,1,34,medium,RR
17,25,0.1070025242234366,3,6,high,RR
3,22,0.6223754451542999,4,38,high,RR
8,13,0.7574258211677747,8,36,medium,Priority
9,29,0.9388379985150495,7,16,medium,Priority
